ra,dec,apflux_r_0.5arcsec,apflux_r_0.75arcsec,apflux_r_1.0arcsec,apflux_r_1.5arcsec,apflux_r_2.0arcsec,apflux_r_3.5arcsec,apflux_r_5.0arcsec
101.5195272,-63.05358374,8.0662,13.7349,18.065,22.8521,24.7426,26.5212,28.3597
101.5195643,-63.05379443,5.6868,11.1858,16.4373,22.6428,24.7714,26.4969,28.1189
101.5209817,-50.44528939,30.6994,54.7615,73.591,93.5583,101.8488,109.0345,111.1078
101.5227531,-70.15907108,3.6522,6.5528,8.9079,11.5971,12.6137,13.8111,15.3462
101.5228456,-70.15890344,3.134,5.8573,8.3727,11.3601,12.5693,13.7881,15.211
101.525089,-51.99145746,68.7453,122.4417,166.1756,215.2752,235.5868,252.7515,256.609
101.5342581,-46.72041749,1.9662,3.4163,4.6615,6.2079,7.0923,8.54,10.0468
101.5377175,-72.95699101,2.577,5.0076,7.4239,10.645,11.8819,13.01,13.9398
101.5380992,-72.95709258,3.9382,6.871,9.0718,11.2648,12.0653,13.0077,13.7832
101.5399912,-58.67133233,11.974,22.2187,31.5368,43.4329,48.4216,52.3645,53.6555
101.5400092,-63.73552746,11.4732,18.742,22.936,26.2804,27.282,33.7213,38.7905
101.540313,-58.67136675,12.9818,24.0817,33.7123,44.6849,48.9804,52.4015,53.6176
101.5409289,-58.04611299,33.5639,58.6447,77.8234,98.0441,106.1222,113.059,115.0965
101.542124,-48.39715543,7.9254,14.9994,22.0069,30.3415,33.0408,35.7024,41.212
101.5423856,-48.39707863,12.3993,20.7084,26.4724,31.5392,33.1057,35.6118,40.2189
101.5452646,-53.68304566,23.0938,39.7049,51.812,63.238,66.9445,69.7955,71.028
101.5454607,-75.62184763,46.8707,82.1915,109.1177,135.3021,144.5087,151.9569,153.8616
101.5544766,-56.11070113,6.7581,13.1723,19.1075,25.7676,28.1668,30.1273,31.1348
101.5545684,-56.11051768,9.7535,16.4905,21.4527,26.5818,28.4384,30.1082,31.1495
101.5568531,-54.08992708,11.2241,20.288,28.0988,37.21,40.7174,43.2794,44.3914
101.5571155,-54.08980874,10.1291,19.0736,27.2758,37.0829,40.6941,43.3282,44.5046
101.5652511,-73.20397682,19.5986,32.8099,41.7484,49.5605,52.2396,54.4887,55.5185
101.5677436,-53.25908518,19.1634,33.7073,45.4651,58.3012,62.578,65.8925,67.2821
101.567877,-53.25924104,19.6741,35.4895,47.7284,59.0897,62.7807,65.8785,67.2013
101.5718404,-50.51151119,7.0155,12.244,16.2557,20.441,22.0786,23.5898,24.3805
101.5726989,-53.18073757,26.4841,46.0655,60.2507,73.1856,77.7657,81.9842,83.3711
101.5816045,-50.48369375,20.8575,36.4554,48.3336,60.1587,64.6101,68.2859,69.6831
101.5833028,-78.01988186,8.5,14.803,20.1094,26.5705,28.9309,30.4835,31.2718
101.5838884,-78.02004525,8.2239,15.1559,20.9524,26.9936,29.0863,30.5171,31.2849
101.5873874,-69.562496,7.2097,13.933,20.6123,30.5779,36.1369,42.1679,44.1
101.5877946,-69.56234994,6.5678,12.9845,19.7328,30.3191,36.2001,42.237,44.053
101.5899271,-58.24776453,4.2073,7.9414,11.4443,16.0166,18.0869,20.0282,21.3506
101.5902412,-58.24779798,5.0478,9.235,12.7717,16.7631,18.3675,20.0239,21.2089
101.5995026,-69.1948989,3.6362,7.0912,10.6176,16.1885,19.383,22.9916,24.5116
101.5995338,-53.03607007,16.8737,28.5676,36.8222,44.7605,47.7693,50.4055,53.2841
101.5997035,-69.19506168,4.2365,8.0796,11.7503,16.9284,19.754,23.055,24.431
101.6054991,-50.50761041,21.1004,36.7461,48.5092,60.3225,64.8272,68.613,69.6595
101.606985,-47.41848553,28.3977,47.6859,60.0924,70.038,72.9957,75.1181,76.0165
101.6074357,-54.4237872,7.1736,12.5743,16.7309,20.9506,22.5344,23.9404,25.0147
101.6074479,-54.42398769,5.3491,10.3163,14.9428,20.3617,22.2812,23.9577,24.9809
101.6075479,-46.19460029,6.7977,12.9013,18.8016,26.9352,30.3863,34.8538,38.1877
101.6077608,-46.19465827,9.4901,17.3233,23.4806,29.3934,31.659,36.0366,38.3441
101.6136785,-76.06836779,4.6422,8.4079,11.8927,16.0744,17.4846,18.7853,20.9682
101.6144556,-76.06836046,5.834,10.268,13.6613,16.6517,17.5585,18.7691,21.0356
101.6156046,-60.87184346,7.6492,14.7166,21.7733,31.7859,36.47,40.2074,45.4959
101.6250538,-81.98845447,27.3615,46.1305,59.8706,74.3048,79.174,82.8563,85.6321
101.6263233,-53.48437254,28.2185,47.2541,60.2346,71.9708,76.0118,79.6588,80.9332
101.6265682,-53.73400139,53.722,89.5395,113.2126,133.5545,140.5394,146.7302,148.9395
101.6267091,-53.44782414,30.4906,51.5187,67.8136,86.6715,93.1,97.4732,98.8354
101.6279961,-46.6556421,5.7115,11.5588,18.1425,28.3003,33.2285,38.2741,40.6669
101.6282188,-46.65552232,9.6821,17.4165,23.4989,30.5465,34.2066,38.5006,40.8448
101.6354975,-73.18617173,39.2181,67.145,87.7305,107.5912,114.4571,119.8312,121.4489
101.636123,-54.08183717,33.2626,57.6393,76.6073,96.8273,104.924,130.7642,135.8099
101.6363029,-46.36845187,4.6102,8.1592,11.0324,14.5647,16.3714,19.1438,25.3892
101.6364318,-58.14309602,25.2866,46.4639,65.0992,87.2603,96.0094,102.8341,104.8439
101.6427906,-62.93154832,5.7527,11.2129,16.3723,22.4868,25.0037,27.1948,28.209
101.6430444,-62.93143163,8.3339,14.2272,18.6683,23.3517,25.2793,27.2401,28.3769
101.6467455,-79.28419656,6.2351,13.8884,22.425,32.9478,36.3479,38.4415,39.1028
101.6476837,-79.28411054,14.407,23.7761,29.924,35.3014,37.0773,38.5188,39.1859
101.6480737,-76.285294,1.6399,3.81,6.4356,10.1623,11.5109,12.5814,13.1546
101.6499873,-53.74397185,7.7737,12.9992,16.4705,19.5708,20.6429,21.6836,22.4778
101.6507261,-69.75653946,39.525,70.5044,95.655,123.792,136.1598,149.6273,156.2119
101.6528306,-49.0365378,3.1655,5.6537,7.8594,10.3549,11.0811,11.6958,12.2945
101.6530616,-49.03661823,4.2765,7.1857,9.1432,10.7222,11.1793,11.7014,12.2917
101.6577933,-76.97534038,6.6303,14.2099,23.0887,36.2026,41.1239,44.1161,44.9905
101.6579569,-76.9755225,14.8302,25.0981,32.3816,39.4179,41.9882,44.2599,45.0048
101.6597257,-71.52950396,3.4242,6.4162,9.1813,12.9688,15.0292,17.9573,20.066
101.6600139,-71.52931228,2.6341,5.2407,8.022,12.389,14.8084,17.9515,20.058
101.6605957,-50.59976577,11.7076,22.1603,32.0663,44.8094,50.0415,54.2818,55.5093
101.6607856,-50.59986142,15.5493,27.7666,37.3812,47.2472,51.1365,54.3877,55.5496
101.6618713,-71.70072538,5.88,11.4658,17.094,25.0253,28.6815,31.9306,33.1236
101.6623937,-71.70071439,7.0782,13.3857,19.0838,25.9375,28.9755,31.9176,33.0838
101.6632784,-46.82482937,3.2045,5.6684,7.6434,10.0343,11.3186,13.0571,14.3557
101.6707451,-48.91533326,10.2059,15.9099,19.1462,21.6374,22.4229,23.2083,23.8752
101.683003,-53.03041235,2.5957,4.8193,6.8663,9.6056,10.7905,12.2991,13.7918
101.6832378,-53.03050881,3.2571,5.822,7.9081,10.113,10.9898,12.2845,13.8288
101.6863232,-47.66328481,45.6085,75.3244,93.8045,108.1095,112.3715,115.7172,116.6424
101.6865985,-55.97901764,25.5388,41.7798,52.1571,61.3788,64.7379,67.8093,70.2736
101.6930699,-65.94213831,12.3155,24.7903,36.8758,50.4972,54.8158,57.6579,59.1485
101.6933064,-65.94197642,20.4679,33.98,43.4824,52.3887,55.3682,57.6661,59.1896
101.694896,-51.64190906,30.0117,54.3768,74.6124,97.2214,106.2427,113.9419,116.0179
101.6958077,-60.78376553,46.5933,80.5584,106.1451,132.9911,143.5815,152.3055,154.388
101.6959811,-48.49212685,5.0017,9.4225,13.3252,17.2044,18.3408,19.1967,19.6841
101.696023,-48.49193475,6.6515,10.9608,14.1161,17.2928,18.3515,19.2034,19.6672
101.6981616,-51.77611566,10.3137,19.3215,28.0019,40.5734,46.4584,50.8484,52.0882
101.6984727,-51.776207,11.7052,22.0401,31.48,42.9043,47.406,50.8483,52.0807
101.6986273,-63.09471463,13.4334,21.3552,25.9911,29.7854,31.0548,32.2664,33.2823
101.7007136,-62.2501018,42.7731,72.9446,94.5282,115.549,123.3493,129.6531,131.3915
101.7077128,-79.24278463,3.5417,7.0203,10.7712,15.8835,17.6634,19.1686,20.2157
101.7086391,-79.24265341,6.0849,10.3616,13.5718,16.8232,17.9726,19.1736,20.2389
101.7166774,-72.35064006,62.9156,103.9933,130.7229,153.5313,161.6391,168.5571,170.5082
101.7171932,-60.07081259,14.6883,27.2281,38.6011,52.1786,57.4277,61.366,62.5745
101.7173655,-60.07063059,15.8287,28.2642,39.1436,52.4446,57.5518,61.3176,62.531
101.7178123,-50.61796055,10.6745,19.1721,26.1342,33.798,37.552,69.3019,96.1313
101.7230172,-52.70777562,6.768,12.6752,18.1414,25.2015,28.423,31.1299,32.3384
101.7230817,-52.7075889,5.7443,11.0447,16.3732,24.2031,28.0197,31.1637,32.2887
101.7256372,-62.67086213,36.5825,61.3709,79.0255,97.6138,104.5996,110.5485,112.3201
101.7289776,-60.83487577,24.5756,44.499,61.0197,79.4549,87.0768,93.5757,95.1489
101.7370994,-47.55629917,19.3328,31.4938,38.9282,45.0659,47.0676,48.7921,49.3436
101.7424905,-47.98771589,38.8119,65.0333,82.1076,95.6979,99.6359,102.4173,103.2059
101.7448866,-74.39650666,7.7796,15.4675,23.6205,34.7234,39.3425,43.1486,44.4405
101.7450875,-74.39631829,10.9426,20.2244,27.8071,36.2665,39.8442,43.171,44.4952
101.7494677,-80.7027864,13.2199,22.618,29.496,36.2831,38.7225,40.8921,42.3749
101.7498781,-68.63525318,12.2807,22.803,32.1716,44.3924,50.7241,58.4254,62.2612
101.750031,-68.63511368,10.2672,19.9504,29.586,43.4914,50.6781,58.6401,62.3575
101.7533003,-56.51129173,29.0789,50.7371,67.1278,83.5117,89.6576,95.5592,97.4981
101.75534,-46.96991527,13.3307,23.991,32.1018,41.0019,44.7798,48.5297,50.4352
101.7607695,-53.6418678,12.9184,21.5259,27.4679,33.0192,35.014,36.9775,38.4586
101.7637844,-48.32750598,12.8105,20.7721,25.6891,29.7061,31.0266,32.1255,33.1125
101.771493,-48.6613025,8.2909,13.6637,17.436,21.1198,22.3286,23.3292,23.973
101.7716557,-48.66143778,7.6994,13.5586,17.7562,21.3143,22.4066,23.3018,23.9001
101.7731784,-63.64941091,6.824,14.7975,24.2081,37.6902,42.3827,45.2367,46.298
101.775695,-48.77787257,39.9372,63.4069,77.1747,88.4458,92.5772,95.7692,97.0795
101.7759072,-64.07749553,8.8385,18.481,28.2138,39.3557,42.7531,45.0694,46.1728
101.77629,-64.07753124,18.1167,29.2311,35.9903,41.6113,43.4698,45.089,46.121
101.7773518,-53.69378679,5.2255,12.0559,20.9837,35.3214,40.6051,43.5392,44.3984
101.7773619,-53.69378752,5.4496,12.4717,21.4912,35.5838,40.6809,43.5447,44.3964
101.7775967,-53.69392703,15.9155,26.5826,33.6172,39.8162,41.9694,43.6616,44.4268
101.7776172,-46.09299053,4.4486,8.8753,13.0511,19.0748,22.3294,25.198,26.5903
101.7800528,-52.04236266,9.6607,17.1797,23.2757,30.1489,33.1137,35.7195,36.5314
101.7857539,-54.38892262,19.1531,32.131,41.0879,49.4143,52.4974,55.1951,56.2064
101.7874979,-54.50284955,5.2744,8.6611,10.8342,12.5989,13.1847,13.9012,14.7407
101.7895395,-60.03079939,12.8719,23.0739,31.7729,41.5606,45.19,48.267,52.0523
101.7898608,-60.03075071,13.6787,24.443,33.137,42.2374,45.5163,49.4922,52.2301
101.7900387,-70.33078024,28.2104,50.8324,71.0004,96.6803,106.8819,114.1032,115.8263
101.7925308,-78.11793747,12.8044,25.1952,37.0865,51.0762,55.7248,59.1327,60.6662
101.7932074,-78.11782617,19.2648,33.12,43.301,53.0578,56.3454,59.0406,60.4078
101.7940125,-77.87692298,2.6921,4.9737,7.018,9.4952,10.393,11.4094,12.23
101.7940415,-77.87709641,3.249,5.7035,7.6095,9.617,10.3784,11.4162,12.2353
101.7946824,-54.65625657,24.0971,41.3022,53.6478,65.1627,69.3102,72.5494,73.8012
101.7973364,-45.66684555,2.9772,5.6013,8.1957,12.2912,14.5151,16.9744,18.3861
101.7975183,-45.66700773,3.1798,6.1108,8.8749,12.6518,14.7037,16.975,18.2961
101.7996891,-67.23563617,16.1502,28.2756,37.9702,47.2109,50.2219,53.9141,57.378
101.7999799,-67.23573338,18.7457,31.899,40.7103,48.0769,50.3984,54.253,57.301
101.8001509,-53.52132175,12.5018,21.4976,28.0336,34.4305,36.7113,38.7326,40.4812
101.8003497,-54.34047724,3.5668,6.9725,10.453,15.0271,16.6152,17.8107,18.4348
101.8004491,-54.34063966,5.8698,10.0421,13.0405,15.8911,16.9183,17.8354,18.4915
101.8039059,-65.12464634,37.5578,65.2983,86.0392,106.2775,113.4559,119.0896,120.618
101.80429,-48.71629463,5.2171,8.2301,9.962,11.3795,11.8384,12.2931,12.7155
101.805777,-62.81422546,8.8491,17.9881,27.2881,38.9378,42.8582,46.1206,47.5128
101.8058418,-62.81437501,15.154,26.2602,34.3683,41.5963,43.8416,46.2051,47.5896
101.8071471,-54.15915037,27.948,49.828,67.6527,85.475,90.9711,94.6475,95.8382
101.8175276,-57.7569438,16.2393,27.9422,37.3446,48.6202,53.011,56.2096,57.549
101.8176194,-57.7571557,12.732,24.6337,35.6359,48.2463,52.7857,56.2057,57.4687
101.8314144,-52.71498511,45.5416,77.8714,101.0262,121.6411,128.4954,133.77,135.3653
101.8325029,-60.08788623,12.5801,22.1613,30.0764,39.0625,42.5344,45.2896,46.2743
101.8328203,-60.08790139,13.0901,23.4203,31.5159,39.7078,42.704,45.2917,46.2432
101.8370636,-61.05376544,13.5006,24.4758,33.6902,44.2565,48.6912,52.4661,53.762
101.8373372,-61.05367689,10.3086,20.2419,30.0489,43.0152,48.326,52.4335,53.6811
101.8396569,-63.32884677,11.0146,19.2573,26.0822,33.7007,36.7882,48.5907,89.8943
101.8400238,-63.32889089,11.2649,20.1648,27.1833,34.2509,37.0226,42.1462,84.3516
101.8442457,-57.02350492,25.5874,43.7827,56.8068,69.1936,73.7532,77.941,80.0174
101.8459666,-69.27621842,4.3336,8.0963,11.5067,16.0406,18.4462,21.1818,22.223
101.8460745,-69.27606243,3.5794,7.0023,10.4805,15.5855,18.2713,21.1188,22.2106
101.8481361,-60.58496858,6.736,14.6823,23.9723,38.4394,46.6511,100.4928,111.7859
101.8484733,-60.58510891,16.4077,27.2713,34.7762,42.6053,47.2062,96.7283,111.5559
101.8489312,-59.47823955,2.924,6.0172,9.4353,14.6185,16.9804,18.7582,19.5135
101.8491576,-59.47836852,5.247,9.3085,12.5583,16.0667,17.5334,18.785,19.504
101.8510817,-58.40681185,7.5717,14.5673,21.3831,30.6144,34.615,38.0154,39.3669
101.8512855,-58.40692308,9.8689,17.9302,24.6373,32.1617,35.1722,37.9339,39.433
101.8531465,-52.37941442,9.2853,16.9957,23.8049,32.5647,36.4129,39.7092,40.7263
101.853417,-57.65244106,9.1984,16.7491,23.3252,30.9361,33.7753,36.1708,38.6633
101.85345,-52.37940052,7.8679,15.2701,22.4761,32.0594,36.2059,39.6382,40.651
101.8537137,-57.65242809,10.7764,19.0485,25.45,31.8485,34.1527,36.333,39.8658
101.8573399,-64.56757678,28.8254,49.7184,65.6117,82.1563,88.3054,92.9205,94.2051
101.8575274,-75.40162672,6.1911,12.0207,17.6267,24.156,26.4186,28.4098,29.5106
101.8581091,-75.40167646,9.412,16.0584,20.7626,25.1569,26.7514,28.605,29.5162
101.8609448,-52.7283882,15.0021,24.9143,31.5138,37.5037,39.8183,47.3688,53.2191
101.864889,-51.62982894,23.4446,41.6361,56.1356,71.707,77.85,83.053,84.8156
101.8688325,-56.60266652,22.6339,38.6415,50.042,60.8358,64.7621,68.252,69.6089
101.8703795,-47.49185577,3.3128,7.4553,12.4231,19.2179,21.255,22.4766,23.1534
101.8706558,-47.49178125,8.3045,13.9422,17.6163,20.6301,21.6079,22.5123,23.1286
101.8756971,-64.59838877,34.8269,59.5004,77.6221,95.5433,102.1304,107.5307,109.3031
101.8793206,-67.95776584,9.4805,18.4965,27.5607,41.141,48.7641,57.3604,59.8856
101.8796948,-67.95765304,10.3841,19.9263,29.2454,42.5166,49.5877,57.5707,59.9923
101.8835218,-57.9509398,2.5951,5.1648,7.8854,11.7441,13.2446,14.6913,16.0462
101.8838849,-57.95092266,4.2896,7.5346,10.0486,12.6418,13.5001,14.7278,16.1247
101.8840911,-67.42857833,6.8193,14.7304,23.5538,35.7005,40.2052,43.6155,45.1216
101.8846101,-67.42854193,15.4296,25.7262,32.7235,39.0257,41.3488,43.6895,45.1215
101.8918491,-75.21958232,2.8547,5.0842,6.8582,8.6691,9.2926,10.0292,10.8683
101.9065355,-57.87421374,7.9616,16.3906,25.5735,38.496,43.5817,47.1165,48.1877
101.91497,-53.87629152,4.9093,11.3892,20.4025,36.4834,42.845,46.2724,47.157
101.9449416,-86.897378,13.5649,22.5636,28.9082,34.7054,36.619,37.9021,38.4583
101.9464034,-72.02065285,6.1762,11.0387,15.0241,19.6023,21.5028,23.6062,24.295
101.9464749,-86.89720777,8.0446,16.1842,24.137,33.1063,36.1421,37.8763,38.421
101.9464918,-72.02045233,3.4517,7.0598,11.1005,17.5912,20.6343,23.4351,24.2435
101.9533938,-56.68339853,2.4211,4.6186,6.9478,10.5487,12.2379,14.1706,15.0545
101.9535685,-56.68358453,3.6808,6.5827,8.9075,11.3974,12.421,14.1798,15.1263
101.9585769,-73.22648534,35.1857,58.0232,73.1268,86.5861,91.4512,96.8583,99.8425
101.9655919,-53.8383002,3.0197,5.4442,7.5939,10.139,11.3011,12.7108,13.3863
101.9658789,-53.83830951,3.7598,6.509,8.5209,10.4315,11.1857,12.6867,13.3892
101.9692406,-45.67149909,22.7899,42.5688,60.0895,75.0676,78.1045,81.2787,84.1724
101.9771097,-70.98365905,5.7281,10.56,14.7771,19.6938,21.7597,23.6363,24.4206
101.9776067,-47.60350149,5.094,10.1703,15.8686,24.2653,27.2436,29.0778,29.9087
101.9777219,-47.60368555,9.6896,16.7105,21.7079,26.2463,27.8087,29.1267,29.8872
101.9809716,-71.13516024,1.8584,3.5752,5.3205,7.934,9.2249,10.4843,10.9564
101.9812365,-71.13532106,2.2833,4.2334,5.9613,8.1896,9.3344,10.4627,10.9607
101.9857336,-57.30593577,8.6213,18.1389,29.2222,46.32,53.2213,57.6594,59.0105
101.9858364,-57.30611981,17.9403,31.125,41.0634,51.0164,54.7016,57.8552,59.3548
101.98656,-79.90038042,14.6491,25.1945,32.8398,40.1046,42.5795,44.5261,45.7492
101.9866795,-79.90022163,10.6734,20.3537,29.2336,39.2378,42.3349,44.4907,45.6899
102.0076207,-63.28783284,2.6194,4.9164,7.0358,9.6989,10.8901,12.1966,13.173
102.0077964,-63.28795813,3.264,5.7721,7.771,9.9875,11.0244,12.1893,13.0834
102.0466152,-59.37632123,17.841,31.3004,42.2212,54.222,58.691,61.9503,62.7881
102.0469399,-59.37634928,17.8649,32.1913,43.5534,54.9382,59.0167,61.977,62.7813
102.0545461,-80.37824519,28.1459,47.0112,60.0608,72.4343,76.7999,80.2592,81.2814
102.0578165,-59.33317197,6.06,12.5367,19.9881,30.3814,34.151,36.76,38.9113
102.0580326,-59.33331053,12.447,21.1206,27.0774,32.8307,34.9408,36.9643,39.2769
102.0607112,-68.53562487,9.7231,18.1913,25.8584,35.7371,40.7577,46.7285,48.4961
102.0680945,-53.4565618,7.1721,12.3949,16.8039,22.0639,23.9127,25.6084,27.5748
102.0683634,-53.45667367,8.0774,14.2854,18.921,22.8588,24.186,25.6232,29.6466
102.0725682,-69.8909457,14.7984,26.4917,36.0956,46.7694,51.0827,54.7597,56.0245
102.0824552,-55.84865087,9.1577,15.5997,20.5659,25.9029,27.8481,29.5541,30.6616
102.0825663,-55.84881684,8.3024,15.0955,20.5302,25.9894,27.8911,29.5835,30.7306
102.1023205,-48.01339594,14.3419,24.9089,32.7315,39.7284,41.8336,43.3469,43.9572
102.102452,-48.01355036,14.6886,25.5752,33.4449,40.0827,42.01,43.4067,43.9897
102.1119415,-71.77986608,53.9058,91.8786,119.2054,145.6007,155.2463,163.2648,165.7866
102.1242364,-53.46423336,10.6022,16.7733,20.2531,22.8921,23.7311,24.9017,26.2233
102.1404427,-73.37606155,33.5162,58.2744,76.4747,93.3022,99.0335,103.373,104.618
102.1472046,-55.87386953,41.5168,69.427,89.1632,108.466,115.403,121.2446,123.0788
102.1651717,-47.52318538,16.6031,27.7918,35.1397,41.2115,43.0021,44.2802,45.0331
102.1826339,-65.16238086,6.9905,12.1369,16.1076,20.2128,21.7077,22.8954,23.7164
102.1958103,-69.34053454,3.024,5.742,8.3653,12.1402,14.2176,16.6361,18.2577
102.1962192,-69.34059842,3.2017,6.0901,8.7954,12.4665,14.4247,16.6711,18.2024
102.2064036,-65.47955055,9.647,16.5358,21.4988,26.1728,27.8494,29.3625,30.3459
102.2767506,-75.94276021,7.3318,12.8741,17.4697,22.7715,24.8283,26.3899,27.093
102.2774651,-75.94264888,5.6343,10.8556,15.9389,22.3554,24.728,26.3982,27.0728
102.3160673,-88.37148369,4.3917,7.8843,10.7484,13.84,14.9173,15.6891,16.0949
102.8378319,-86.95423833,6.2422,12.1773,17.9726,25.3065,28.114,29.9604,30.6924
102.8397906,-86.95406696,8.8465,15.6305,20.9813,26.6052,28.5637,29.9854,30.6909
103.1957337,-88.15546279,11.7158,21.1478,28.8588,37.116,40.236,42.9172,43.7358
103.2024096,-88.15546813,9.1185,17.8249,26.2376,36.5461,40.223,42.9207,43.7107
11.0006307971119,-77.30709946326041,34.865,62.9527,86.0626,111.3673,121.4447,130.3111,133.7501
11.020057943377518,-85.26732008850234,35.5909,65.6384,91.2231,120.9723,133.3163,144.3212,147.0012
11.145611428327884,-83.77007390337991,4.4365,8.5232,12.5709,18.5047,21.4184,23.9191,24.8473
11.254362966968602,-85.16180114506413,6.3513,11.6349,16.0093,20.9108,22.9248,24.6509,25.215
11.57001229335151,-86.69600449729577,5.1261,9.435,13.2528,17.9727,19.9021,21.3411,22.0138
13.18914904824434,-87.94052322887212,10.8124,19.3123,26.6417,36.7258,41.9286,50.3363,95.7359
13.192960921480465,-87.94077173175306,6.6625,13.9927,22.459,36.1062,42.7194,76.3416,102.8843
13.357319321130696,-81.48575561217694,34.0661,61.9137,85.4447,112.4528,123.7075,133.3377,136.1071
13.487382463844751,-86.68841247617034,10.681,19.2611,26.314,34.1797,37.2256,39.6137,40.3024
13.64332222776901,-80.52002116707905,11.631,21.9648,31.3318,42.9485,48.161,52.7072,53.8958
13.643500561781735,-80.51985768180903,10.101,19.5216,28.8476,41.7754,47.6998,52.6714,53.8679
13.646784895358142,-76.217842207213,7.3117,12.4934,16.454,20.9115,22.6151,24.0554,25.0033
13.801318248381405,-82.74596333817699,26.5846,46.762,61.9948,76.8072,81.9332,85.9963,88.5784
13.848745916939768,-82.39333672185,8.899,16.4262,23.1033,30.9946,33.9173,36.0707,37.0741
13.84904999823098,-82.39311646659866,7.3935,13.9323,20.3873,29.723,33.552,36.0349,37.0497
13.86889524228827,-32.2441070518232,15.6203,27.9561,38.0063,48.441,52.0924,55.8873,58.4382
13.869067536850183,-32.24404974501498,15.8488,28.4471,38.6578,48.9693,52.4817,56.2484,58.5441
13.875887772578867,-86.70562451649089,13.595,24.3882,33.0942,42.4294,45.9631,48.6775,49.5468
13.881638213115425,-61.05896392370208,22.4267,39.3293,54.0946,75.3499,84.8596,91.3957,92.8698
13.892932850798095,-39.29937372631972,29.2564,50.5423,66.3667,82.6251,89.2552,95.1734,96.9876
13.936131509661536,-42.5300370269818,40.2537,68.1717,89.7372,115.1679,124.7656,131.2483,133.3879
13.9367861379602,-21.17759136885725,15.515,26.4117,34.2171,41.4782,44.0456,46.1271,46.9112
13.9448968897,-42.55908626174393,16.6542,28.5878,37.1273,44.9542,47.5777,49.7217,50.6919
